animal_id,AnimalName,Breed,Age,Weight,Symptom_Count,Dangerous,Danger_Score,High_Risk_Count,Medium_Risk_Count,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10
198,parrot,macaw,adult,220.07559274624353,2,No,0.14500000000000002,0,0,feather_plucking,sneezing,none,none,none,none,none,none,none,none
199,sheep,merino,young,460.21591203240143,4,Yes,0.4575,0,0,weight_loss,lameness,opisthotonos,flatulence,none,none,none,none,none,none
200,turtle,red_eared_slider,young,285.85565974661205,4,Yes,0.53,0,0,respiratory_distress,loss_of_appetite,unconsciousness,deafness,none,none,none,none,none,none
201,pig,duroc,senior,306.3401382988948,3,Yes,0.6900000000000001,0,0,diarrhea,fever,lethargy,none,none,none,none,none,none,none
202,dog,golden_retriever,young,321.5175058368964,4,Yes,0.6325000000000001,0,0,vomiting,lethargy,depression,dehydration,none,none,none,none,none,none
203,dog,poodle,adult,24.614940538074254,2,No,0.35,0,0,lameness,vomiting,none,none,none,none,none,none,none,none
204,dog,labrador,young,249.56670741780619,4,Yes,0.7,0,0,vomiting,loss_of_appetite,dehydration,shock,none,none,none,none,none,none
205,turkey,narragansett,young,428.972538124086,3,Yes,0.6799999999999999,0,0,diarrhea,loss_of_appetite,dehydration,none,none,none,none,none,none,none
206,cow,jersey,senior,359.5051933699056,4,Yes,0.5325,0,0,lameness,dehydration,lesions,skin_lesions,none,none,none,none,none,none
207,parrot,african_grey,adult,256.22230248126607,5,No,0.45799999999999996,0,0,lethargy,loss_of_appetite,depression,constipation,ulcers,none,none,none,none,none
208,sheep,dorset,adult,466.4902644587893,2,No,0.37999999999999995,0,0,weight_loss,reproductive_issues,none,none,none,none,none,none,none,none
209,guinea_pig,abby,young,277.87859158257936,5,Yes,0.518,0,0,lethargy,weight_loss,depression,itching,swelling,none,none,none,none,none
210,cat,persian,young,379.44591175905265,3,Yes,0.6300000000000001,0,0,vomiting,lethargy,depression,none,none,none,none,none,none,none
211,horse,quarter_horse,young,257.17694249386665,5,Yes,0.6259999999999999,0,0,colic,fever,lethargy,urination_problems,infection,none,none,none,none,none
212,pig,yorkshire,senior,30.090304727316163,6,Yes,0.605,0,0,loss_of_appetite,coughing,respiratory_distress,paraplegia,deafness,colic,none,none,none,none
213,goat,boer,adult,335.8163800334067,5,No,0.39799999999999996,0,0,bloating,coughing,infection,flatulence,opisthotonos,none,none,none,none,none
214,sheep,suffolk,young,140.68872751626142,2,No,0.47500000000000003,0,0,fever,weight_loss,none,none,none,none,none,none,none,none
215,cow,angus,senior,42.092222838178465,2,Yes,0.55,0,0,weight_loss,dehydration,none,none,none,none,none,none,none,none
216,chicken,sussex,young,85.49659684606384,5,No,0.454,0,0,nasal_discharge,loss_of_appetite,jaundice,blindness,excessive_thirst,none,none,none,none,none
217,rabbit,flemish_giant,senior,419.50992290723013,4,Yes,0.5725,0,0,hair_loss,lethargy,depression,eye_discharge,none,none,none,none,none,none
218,rabbit,flemish_giant,senior,235.98949238240007,6,Yes,0.785,0,0,loss_of_appetite,lethargy,depression,nausea,lameness,pain,none,none,none,none
219,sheep,merino,young,38.25616067796681,6,Yes,0.5549999999999999,0,0,fever,lameness,lethargy,reproductive_issues,ascites,bad_breath,none,none,none,none
220,goat,alpine,young,416.08023507460575,4,Yes,0.525,0,0,reproductive_issues,diarrhea,dehydration,urination_problems,none,none,none,none,none,none
221,cow,hereford,senior,312.9805553949,6,Yes,0.6950000000000001,0,0,fever,bloating,lethargy,head_pressing,dyspnea,circling,none,none,none,none
222,pig,hampshire,adult,105.72247396228147,4,Yes,0.635,0,0,loss_of_appetite,vomiting,dehydration,jaundice,none,none,none,none,none,none
223,sheep,merino,adult,469.3542122934741,2,No,0.425,0,0,fever,lameness,none,none,none,none,none,none,none,none
224,goat,nubian,adult,220.6340751648421,4,No,0.3275,0,0,weight_loss,reproductive_issues,hair_loss,chills,none,none,none,none,none,none
225,duck,muscovy,adult,252.10149895902,2,No,0.43000000000000005,0,0,respiratory_distress,lameness,none,none,none,none,none,none,none,none
226,hamster,roborovski,senior,368.3049900242056,3,No,0.37,0,0,wet_tail,hair_loss,circling,none,none,none,none,none,none,none
227,chicken,sussex,young,489.3106190348276,6,Yes,0.53,0,0,diarrhea,nasal_discharge,dehydration,torticollis,edema,infection,none,none,none,none
228,cow,jersey,young,308.43928940744485,4,Yes,0.6075000000000002,0,0,dehydration,weight_loss,emaciation,coma,none,none,none,none,none,none
229,dog,bulldog,young,165.96980417503093,5,Yes,0.514,0,0,vomiting,coughing,dehydration,disorientation,flatulence,none,none,none,none,none
230,turtle,painted_turtle,adult,242.53543117369637,6,No,0.39,0,0,respiratory_distress,shell_rot,aggression,inflammation,vomiting,skin_lesions,none,none,none,none
231,goat,alpine,adult,300.11476766309886,2,No,0.305,0,0,reproductive_issues,bloating,none,none,none,none,none,none,none,none
232,guinea_pig,abby,adult,404.23075618261214,2,No,0.18500000000000003,0,0,dental_problems,hair_loss,none,none,none,none,none,none,none,none
233,turkey,narragansett,senior,247.25668167223571,3,Yes,0.64,0,0,respiratory_distress,lethargy,depression,none,none,none,none,none,none,none
234,guinea_pig,abby,young,427.689243289112,4,Yes,0.39749999999999996,0,0,weight_loss,dental_problems,gasping,redness,none,none,none,none,none,none
235,duck,muscovy,senior,197.7348595123769,4,Yes,0.7625,0,0,respiratory_distress,loss_of_appetite,diarrhea,jaundice,none,none,none,none,none,none
236,dog,poodle,young,272.5558010547003,5,Yes,0.5879999999999999,0,0,diarrhea,fever,lethargy,dehydration,malaise,none,none,none,none,none
237,turkey,broad_breasted_bronze,senior,447.297155109556,2,Yes,0.6050000000000001,0,0,respiratory_distress,loss_of_appetite,none,none,none,none,none,none,none,none
238,guinea_pig,american,young,447.92996397055737,5,Yes,0.548,0,0,weight_loss,sneezing,coma,twitching,vomiting,none,none,none,none,none
239,pig,duroc,adult,38.00539378124134,5,No,0.43000000000000005,0,0,lameness,diarrhea,dehydration,chills,weight_loss,none,none,none,none,none
240,pig,duroc,adult,381.2737550664231,6,No,0.47500000000000003,0,0,coughing,diarrhea,dehydration,anemia,infection,headache,none,none,none,none
241,guinea_pig,peruvian,adult,135.73102034550965,4,No,0.38,0,0,hair_loss,weight_loss,tremors,urination_problems,none,none,none,none,none,none
242,duck,pekin,senior,283.90598288234764,3,Yes,0.56,0,0,lethargy,lameness,depression,none,none,none,none,none,none,none
243,dog,german_shepherd,young,146.49680801830687,2,No,0.445,0,0,fever,lameness,none,none,none,none,none,none,none,none
244,turtle,red_eared_slider,adult,313.30334013798847,5,Yes,0.41,0,0,loss_of_appetite,swollen_eyes,muscle_pain,lesions,seizures,none,none,none,none,none
245,cow,jersey,adult,31.049961858172896,2,Yes,0.33999999999999997,0,0,weight_loss,reproductive_issues,none,none,none,none,none,none,none,none
246,turtle,red_eared_slider,adult,417.40239798785154,4,No,0.315,0,0,swollen_eyes,loss_of_appetite,discharge,disorientation,none,none,none,none,none,none
247,turkey,narragansett,adult,435.15754136153214,4,Yes,0.5650000000000001,0,0,lethargy,loss_of_appetite,depression,hemorrhage,none,none,none,none,none,none
248,chicken,rhode_island_red,adult,374.97394717899886,4,No,0.46,0,0,lethargy,nasal_discharge,depression,malaise,none,none,none,none,none,none
249,guinea_pig,abby,adult,328.23287359030587,4,No,0.33,0,0,sneezing,dental_problems,anorexia,ataxia,none,none,none,none,none,none
250,dog,bulldog,adult,281.27901329294053,4,Yes,0.6200000000000001,0,0,loss_of_appetite,vomiting,dehydration,malaise,none,none,none,none,none,none
251,hamster,syrian,senior,16.51621634958495,4,Yes,0.5475,0,0,lethargy,sneezing,depression,nausea,none,none,none,none,none,none
252,horse,quarter_horse,adult,322.9234248439246,3,Yes,0.52,0,0,nasal_discharge,fever,lethargy,none,none,none,none,none,none,none
253,rabbit,rex,senior,149.36153704651142,2,No,0.45999999999999996,0,0,skin_lesions,diarrhea,none,none,none,none,none,none,none,none
254,turkey,broad_breasted_bronze,senior,473.59668594080216,4,Yes,0.555,0,0,diarrhea,swelling,dehydration,hair_loss,none,none,none,none,none,none
255,guinea_pig,american,adult,372.4075549513457,4,No,0.43750000000000006,0,0,lethargy,hair_loss,depression,sneezing,none,none,none,none,none,none
256,pig,yorkshire,adult,443.56645547169575,4,Yes,0.535,0,0,fever,coughing,lethargy,chills,none,none,none,none,none,none
257,turkey,bourbon_red,adult,420.42740409464767,5,Yes,0.554,0,0,diarrhea,respiratory_distress,dehydration,opisthotonos,weight_loss,none,none,none,none,none
258,goat,alpine,young,172.50983897567338,4,No,0.4025,0,0,bloating,weight_loss,infection,aggression,none,none,none,none,none,none
259,goat,boer,adult,200.9282663705387,6,Yes,0.59,0,0,fever,weight_loss,lethargy,paraplegia,abdominal_pain,eye_discharge,none,none,none,none
260,duck,mallard,young,474.7982204378417,6,Yes,0.7250000000000001,0,0,diarrhea,lameness,dehydration,skin_lesions,opisthotonos,vomiting,none,none,none,none
261,cow,holstein,adult,27.04034384058378,2,Yes,0.4,0,0,lameness,dehydration,none,none,none,none,none,none,none,none
262,cow,jersey,senior,153.69704649926268,2,Yes,0.45999999999999996,0,0,weight_loss,lameness,none,none,none,none,none,none,none,none
263,dog,bulldog,young,48.24800198923349,5,Yes,0.6200000000000001,0,0,vomiting,lethargy,depression,dehydration,itching,none,none,none,none,none
264,goat,nubian,young,486.78974936678867,3,No,0.39999999999999997,0,0,weight_loss,bloating,nasal_discharge,none,none,none,none,none,none,none
265,horse,quarter_horse,senior,215.51149630429916,2,No,0.475,0,0,swelling,weight_loss,none,none,none,none,none,none,none,none
266,duck,mallard,adult,494.60289801868186,5,Yes,0.6,0,0,lethargy,diarrhea,depression,dehydration,cyanosis,none,none,none,none,none
267,rabbit,dutch,young,138.24508921142595,2,No,0.445,0,0,diarrhea,lethargy,none,none,none,none,none,none,none,none
268,sheep,dorset,senior,88.43692189069151,5,Yes,0.7124,0,0,lameness,fever,lethargy,dyspnea,paralysis,none,none,none,none,none
269,dog,golden_retriever,young,116.69073311843317,2,No,0.415,0,0,diarrhea,coughing,none,none,none,none,none,none,none,none
270,hamster,syrian,adult,9.645659906092831,4,No,0.3975000000000001,0,0,wet_tail,lethargy,depression,chills,none,none,none,none,none,none
271,goat,alpine,adult,411.9019532865972,3,Yes,0.56,0,0,fever,weight_loss,lethargy,none,none,none,none,none,none,none
272,rabbit,rex,young,104.24454453060196,5,No,0.47800000000000004,0,0,diarrhea,hair_loss,dehydration,anorexia,staggering,none,none,none,none,none
273,rabbit,dutch,senior,357.3466421737505,5,Yes,0.7220000000000001,0,0,loss_of_appetite,diarrhea,dehydration,discharge,swelling,none,none,none,none,none
274,cow,jersey,senior,334.26225089760055,5,Yes,0.62,0,0,reproductive_issues,lameness,colic,seizures,depression,none,none,none,none,none
275,cow,hereford,young,230.75298436093414,6,Yes,0.565,0,0,bloating,fever,lethargy,itching,muscle_pain,jaundice,none,none,none,none
276,rabbit,rex,senior,374.27898047497,2,No,0.455,0,0,hair_loss,diarrhea,none,none,none,none,none,none,none,none
277,guinea_pig,american,adult,480.4081816108362,2,No,0.23,0,0,sneezing,hair_loss,none,none,none,none,none,none,none,none
278,guinea_pig,peruvian,young,2.8543340357200115,3,No,0.4,0,0,weight_loss,dental_problems,abdominal_pain,none,none,none,none,none,none,none
279,chicken,sussex,adult,390.94861276948853,4,No,0.4125,0,0,nasal_discharge,sneezing,blindness,pneumonia,none,none,none,none,none,none
280,rabbit,dutch,young,27.794896781747767,3,Yes,0.36,0,0,loss_of_appetite,hair_loss,nystagmus,none,none,none,none,none,none,none
281,goat,alpine,young,139.4105308533174,4,Yes,0.43250000000000005,0,0,coughing,weight_loss,jaundice,flatulence,none,none,none,none,none,none
282,parrot,cockatoo,adult,133.84791487241662,4,Yes,0.4575,0,0,loss_of_appetite,lethargy,depression,circling,none,none,none,none,none,none
283,pig,yorkshire,young,87.05211765296116,2,No,0.415,0,0,coughing,diarrhea,none,none,none,none,none,none,none,none
284,cat,siamese,adult,153.72353990987176,3,No,0.22999999999999998,0,0,eye_discharge,sneezing,discharge,none,none,none,none,none,none,none
285,cow,angus,young,138.47850194606562,3,Yes,0.53,0,0,bloating,fever,lethargy,none,none,none,none,none,none,none
286,chicken,rhode_island_red,young,372.36661473184444,5,Yes,0.768,0,0,diarrhea,loss_of_appetite,dehydration,skin_lesions,depression,none,none,none,none,none
287,hamster,syrian,young,90.17435434537181,4,No,0.4875,0,0,wet_tail,lethargy,depression,pain,none,none,none,none,none,none
288,sheep,suffolk,adult,37.86133853582634,3,Yes,0.5,0,0,reproductive_issues,fever,lethargy,none,none,none,none,none,none,none
289,turtle,box_turtle,young,337.0369793231884,2,Yes,0.5450000000000002,0,0,loss_of_appetite,respiratory_distress,none,none,none,none,none,none,none,none
290,rabbit,flemish_giant,young,442.35118547418824,2,Yes,0.365,0,0,loss_of_appetite,hair_loss,none,none,none,none,none,none,none,none
291,turkey,broad_breasted_bronze,adult,285.2899838602093,4,No,0.38,0,0,respiratory_distress,loss_of_appetite,fatigue,ulcers,none,none,none,none,none,none
292,cat,maine_coon,senior,338.00195887732093,4,Yes,0.6175,0,0,fever,hair_loss,lethargy,inflammation,none,none,none,none,none,none
293,horse,arabian,senior,54.04660483516275,6,Yes,0.55,0,0,swelling,colic,inflammation,pain,flatulence,headache,none,none,none,none
294,turkey,bourbon_red,adult,51.983989194754805,4,No,0.4775,0,0,swelling,loss_of_appetite,coma,cyanosis,none,none,none,none,none,none
295,dog,bulldog,young,490.97697446620566,5,Yes,0.6980000000000002,0,0,lameness,diarrhea,dehydration,seizures,convulsions,none,none,none,none,none
296,guinea_pig,american,adult,427.1537496972742,5,Yes,0.36799999999999994,0,0,dental_problems,hair_loss,aggression,tremors,twitching,none,none,none,none,none
297,horse,quarter_horse,adult,450.69337185534624,3,No,0.41,0,0,weight_loss,swelling,staggering,none,none,none,none,none,none,none
298,cat,siamese,young,256.01528122949367,5,No,0.48400000000000004,0,0,sneezing,vomiting,dehydration,head_pressing,swelling,none,none,none,none,none
299,dog,poodle,young,46.87703002449799,4,Yes,0.55,0,0,fever,loss_of_appetite,lethargy,abscesses,none,none,none,none,none,none
300,rabbit,dutch,adult,195.821239770752,3,Yes,0.36,0,0,skin_lesions,hair_loss,rapid_breathing,none,none,none,none,none,none,none
301,horse,quarter_horse,adult,277.9495341509508,3,No,0.48,0,0,nasal_discharge,fever,lethargy,none,none,none,none,none,none,none
302,chicken,rhode_island_red,adult,246.31505907532502,2,No,0.29500000000000004,0,0,loss_of_appetite,nasal_discharge,none,none,none,none,none,none,none,none
303,cow,holstein,senior,279.11518729351695,5,Yes,0.596,0,0,bloating,fever,lethargy,nasal_discharge,hyperesthesia,none,none,none,none,none
304,pig,hampshire,adult,143.98715187835472,6,No,0.43000000000000005,0,0,loss_of_appetite,lameness,reproductive_issues,dehydration,redness,pale_gums,none,none,none,none
305,chicken,leghorn,senior,136.85152064886518,2,Yes,0.385,0,0,loss_of_appetite,sneezing,none,none,none,none,none,none,none,none
306,parrot,macaw,young,365.30750813506125,3,No,0.47,0,0,feather_plucking,lethargy,depression,none,none,none,none,none,none,none
307,hamster,dwarf,adult,287.80308963704675,3,No,0.22000000000000003,0,0,wet_tail,sneezing,nausea,none,none,none,none,none,none,none
308,parrot,macaw,senior,326.69183063112195,2,No,0.37999999999999995,0,0,feather_plucking,loss_of_appetite,none,none,none,none,none,none,none,none
309,turkey,bourbon_red,senior,37.98546801859307,2,No,0.475,0,0,swelling,lethargy,none,none,none,none,none,none,none,none
310,pig,yorkshire,adult,198.42776377715953,4,No,0.41000000000000003,0,0,diarrhea,coughing,dehydration,circling,none,none,none,none,none,none
311,chicken,rhode_island_red,young,258.3523579986484,3,Yes,0.45999999999999996,0,0,nasal_discharge,diarrhea,dehydration,none,none,none,none,none,none,none
312,dog,golden_retriever,adult,99.85624862111553,2,Yes,0.52,0,0,loss_of_appetite,diarrhea,none,none,none,none,none,none,none,none
313,dog,poodle,young,467.1390611080101,3,No,0.41999999999999993,0,0,loss_of_appetite,coughing,nystagmus,none,none,none,none,none,none,none
314,dog,poodle,senior,381.1860003017652,2,Yes,0.66,0,0,diarrhea,loss_of_appetite,none,none,none,none,none,none,none,none
315,cow,hereford,senior,67.15213226922221,4,Yes,0.44,0,0,bloating,lameness,chills,abscesses,none,none,none,none,none,none
316,chicken,rhode_island_red,young,165.84220079073097,4,Yes,0.51,0,0,nasal_discharge,lethargy,depression,urination_problems,none,none,none,none,none,none
317,cow,angus,young,414.89387324107054,4,Yes,0.55,0,0,bloating,fever,lethargy,discharge,none,none,none,none,none,none
318,cat,siamese,adult,236.88074241950827,3,Yes,0.45999999999999996,0,0,fever,hair_loss,lethargy,none,none,none,none,none,none,none
319,sheep,dorset,senior,488.33124377728734,3,Yes,0.5700000000000001,0,0,coughing,reproductive_issues,rapid_breathing,none,none,none,none,none,none,none
320,parrot,african_grey,young,352.6887064332924,3,Yes,0.41,0,0,loss_of_appetite,sneezing,twitching,none,none,none,none,none,none,none
321,cow,hereford,adult,118.72413512621846,3,Yes,0.47,0,0,fever,bloating,lethargy,none,none,none,none,none,none,none
322,dog,german_shepherd,adult,22.425141278990818,4,Yes,0.5175,0,0,lethargy,lameness,depression,hemorrhage,none,none,none,none,none,none
323,turkey,broad_breasted_bronze,senior,304.2311031828732,4,Yes,0.685,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
324,cow,jersey,senior,385.0304754960714,6,Yes,0.635,0,0,weight_loss,dehydration,pain,inflammation,paresis,tremors,none,none,none,none
325,sheep,merino,young,21.02955469453968,4,No,0.42500000000000004,0,0,weight_loss,coughing,abscesses,weakness,none,none,none,none,none,none
326,goat,nubian,senior,308.74823775232744,3,No,0.48,0,0,bloating,reproductive_issues,head_pressing,none,none,none,none,none,none,none
